transaction_date,account,posting,amount
2020-10-03,4,TRUE,-626.99
2019-09-03,3,TRUE,17351.02
2019-09-06,9,TRUE,34083.3
2020-10-12,9,TRUE,76660.81
2020-09-21,6,TRUE,51959.24
2020-09-22,11,TRUE,6030.36
2019-05-15,2,TRUE,6511.23
2019-09-04,11,TRUE,9236.29
2020-09-04,1,TRUE,27967.88
2020-08-29,3,TRUE,27657.94
2020-01-25,4,TRUE,-2325.35
2020-04-18,8,TRUE,21300.71
2020-05-05,11,TRUE,4717.38
2020-06-24,5,TRUE,7441.18
2020-10-11,2,TRUE,23977.87
2019-04-02,2,TRUE,12043.64
2019-10-17,15,TRUE,3011.14
2019-11-17,10,TRUE,21331.61
2020-05-08,10,TRUE,10395.98
2019-01-10,8,TRUE,9414.63
2019-06-10,2,TRUE,28576.25
2019-05-17,8,TRUE,44179.09
2020-08-21,8,TRUE,28546.51
2019-02-12,6,FALSE,11412.71
2019-04-07,12,TRUE,16562.99
2020-05-11,2,TRUE,24381.91
2020-04-19,2,TRUE,40584.4
2019-01-07,13,TRUE,784.36
2020-07-02,10,TRUE,70825.3
2019-06-03,11,TRUE,30472.71
2019-04-20,6,TRUE,13961.24
2019-06-26,5,TRUE,1597.35
2020-02-26,2,FALSE,54001.27
2019-10-18,4,TRUE,-791.59
2020-03-11,5,TRUE,21111.57
2020-05-11,10,TRUE,20530.96
2020-04-15,5,TRUE,7926.32
2019-10-12,15,TRUE,3384.62
2020-08-11,5,TRUE,21565.27
2019-05-14,3,TRUE,10738.68
2019-10-07,4,TRUE,-913.22
2020-03-01,11,TRUE,6660.44
2019-12-13,6,TRUE,27657.87
2019-06-05,11,TRUE,20106.99
2019-11-13,4,TRUE,-2745.0
2020-10-25,5,TRUE,11974.92
2019-01-29,10,TRUE,16372.23
2019-02-02,6,TRUE,13781.39
2020-06-25,6,TRUE,138534.61
2020-10-20,6,TRUE,27974.71
2019-10-18,5,TRUE,4763.81
2020-07-03,12,TRUE,12182.5
2020-05-23,10,TRUE,20269.98
2019-01-26,5,TRUE,1880.58
2019-02-08,7,TRUE,7649.57
2020-06-01,4,TRUE,-1581.99
2019-08-03,7,TRUE,33256.42
2019-05-27,9,TRUE,17250.32
2019-03-27,8,TRUE,13570.61
2019-08-19,7,TRUE,29967.32
2020-05-09,5,TRUE,13480.46
2020-06-21,14,TRUE,854.3
2020-05-01,12,TRUE,16971.77
2019-12-11,10,TRUE,23844.62
2019-12-10,12,TRUE,14884.27
2019-06-27,3,TRUE,7924.95
2020-03-18,15,TRUE,3515.58
2020-07-12,10,TRUE,74382.03
2019-02-23,12,TRUE,7209.72
2019-03-26,9,TRUE,46721.06
2019-04-29,5,TRUE,239.15
2020-05-02,12,TRUE,17466.78
2019-11-29,1,TRUE,82169.26
2019-12-24,8,TRUE,9310.5
2019-09-10,4,TRUE,-8828.15
2019-08-01,13,TRUE,12454.54
2020-05-28,11,TRUE,3853.39
2020-06-11,14,TRUE,751.86
2019-03-26,15,TRUE,3578.74
2019-09-21,6,FALSE,12227.21
2020-06-19,11,TRUE,10745.64
2019-08-05,7,TRUE,31063.69
2019-10-29,10,TRUE,25276.23
2019-06-14,5,TRUE,2403.16
2020-07-27,8,TRUE,13257.02
2019-06-19,2,TRUE,25343.38
2020-04-21,1,TRUE,50896.59
2020-06-10,11,TRUE,11833.26
2019-09-12,1,TRUE,20046.83
2019-09-23,10,TRUE,24511.74
2019-10-06,4,TRUE,-718.6
2020-07-13,10,TRUE,43144.67
2019-04-25,9,TRUE,75597.54
2020-08-02,2,TRUE,48111.19
2020-09-10,3,TRUE,25392.08
2019-07-23,11,TRUE,6993.68
2020-10-13,3,TRUE,22117.56
2019-10-23,2,TRUE,6760.89
2020-07-03,8,TRUE,29318.4
2020-07-05,4,TRUE,-18939.11
2020-06-25,1,TRUE,46891.55
2020-06-08,7,TRUE,27527.88
2020-10-24,15,TRUE,5000.77
2019-08-18,1,TRUE,28157.74
2019-04-18,11,TRUE,8464.65
2019-11-15,1,TRUE,52346.41
2019-03-15,12,TRUE,14127.54
2020-02-23,9,TRUE,25112.75
2020-04-15,3,TRUE,19918.43
2019-02-28,15,TRUE,314.33
2020-06-12,5,TRUE,5534.15
2019-02-27,7,TRUE,7422.08
2019-12-28,3,TRUE,16921.15
2019-01-09,5,TRUE,3097.42
2019-12-11,14,TRUE,2316.46
2019-05-25,15,TRUE,3046.36
2020-05-03,1,TRUE,119263.79
2019-10-27,3,TRUE,22169.02
2020-09-24,3,TRUE,29389.98
2020-03-22,11,FALSE,5626.63
2020-09-25,3,TRUE,33928.14
2020-10-13,2,TRUE,26369.52
2020-03-12,15,TRUE,4928.28
2019-04-13,11,TRUE,8870.71
2019-12-08,7,TRUE,20428.72
2019-02-16,2,TRUE,7353.45
2020-01-23,6,TRUE,27504.16
2020-10-08,4,TRUE,-561.52
2019-08-14,10,TRUE,27620.32
2019-02-27,15,TRUE,465.36
2019-12-09,3,TRUE,7852.04
2020-04-21,5,TRUE,8867.07
2019-04-20,5,TRUE,344.48
2019-04-28,3,TRUE,5372.26
2019-06-26,15,TRUE,4537.73
2020-04-21,4,TRUE,-1099.94
2020-06-20,1,TRUE,29292.45
2019-12-25,4,TRUE,1881.75
2019-12-04,10,TRUE,24083.07
2020-06-03,13,TRUE,1420.73
2019-02-21,2,TRUE,7703.61
2019-02-18,6,TRUE,24548.1
2019-10-23,1,TRUE,30755.78
2019-01-28,6,TRUE,27142.49
2020-08-17,10,TRUE,37453.38
2020-08-29,15,TRUE,3078.52
2020-07-21,11,TRUE,41710.79
2020-04-26,5,TRUE,6044.82
2019-01-18,9,TRUE,38946.35
2020-04-07,8,TRUE,11697.93
2019-09-24,10,TRUE,26577.03
2019-09-28,9,TRUE,28753.09
2019-11-21,14,TRUE,8239.26
2020-07-19,7,TRUE,20824.93
2020-01-28,8,TRUE,27950.72
2020-01-14,9,TRUE,40850.36
2020-03-06,7,TRUE,23920.37
2019-02-04,12,TRUE,8792.34
2019-01-24,13,TRUE,833.72
2019-07-12,12,TRUE,24202.62
2019-01-09,8,TRUE,8291.78
2020-06-21,13,TRUE,1294.85
2020-05-17,4,TRUE,-1397.32
2019-11-12,8,TRUE,16827.48
2019-01-29,14,TRUE,430.47
2019-02-10,13,TRUE,221.26
2020-08-22,5,TRUE,29530.14
2020-02-11,11,TRUE,4189.98
2020-08-27,13,TRUE,2461.04
2019-05-19,5,TRUE,-317.09
2020-03-16,13,TRUE,-2564.28
2020-10-10,6,TRUE,38389.91
2019-10-08,8,TRUE,16880.35
2020-10-13,4,TRUE,-273.21
2020-08-15,1,TRUE,50424.71
2019-10-08,7,TRUE,25104.92
2020-05-19,4,TRUE,-818.43
2020-06-28,7,TRUE,23889.84
2019-03-18,14,TRUE,1858.52
2020-09-28,8,TRUE,24984.14
2020-10-04,9,TRUE,64112.16
2019-03-22,14,TRUE,2149.37
2019-01-25,10,TRUE,11730.43
2020-09-21,9,TRUE,58780.5
2019-07-23,13,TRUE,6677.58
2019-03-08,15,TRUE,3908.82
2019-06-13,1,TRUE,27515.77
2020-07-19,4,TRUE,-11173.07
2020-03-06,2,TRUE,33908.66
2020-09-17,12,TRUE,20703.1
2019-05-06,15,TRUE,5632.9
2020-02-22,1,TRUE,20570.54
2019-05-06,1,TRUE,59923.84
2019-09-14,5,TRUE,7014.55
2019-02-26,10,TRUE,8762.31
2019-09-13,2,TRUE,20716.8
2020-03-04,8,TRUE,116880.65
2019-07-17,2,TRUE,42753.82
2020-08-10,14,FALSE,1748.43
2019-12-10,12,TRUE,17861.13
2019-10-18,6,TRUE,19289.87
2019-03-18,8,TRUE,6957.81
2020-01-02,6,TRUE,23583.48
2019-04-11,8,TRUE,11280.28
2020-07-15,8,FALSE,20140.47
2019-09-15,10,TRUE,20870.3
2019-02-09,13,TRUE,221.77
2020-10-10,15,TRUE,5398.84
2019-11-05,7,TRUE,14850.28
2020-02-03,13,TRUE,13477.25
2019-07-25,1,TRUE,58828.76
2020-08-23,6,TRUE,34781.67
2020-06-29,7,TRUE,16128.67
2020-02-16,12,TRUE,20571.89
2019-07-27,1,TRUE,76787.01
2020-04-16,4,TRUE,-2118.88
2020-09-08,1,TRUE,67402.58
2019-03-24,15,TRUE,3952.25
2019-12-13,3,TRUE,11032.12
2019-09-21,8,TRUE,14922.37
2020-05-19,13,TRUE,6810.48
2019-10-02,8,TRUE,17512.75
2020-04-11,6,TRUE,55067.97
2020-08-18,9,TRUE,59693.94
2019-05-14,10,TRUE,62889.71
2019-07-11,11,TRUE,7595.11
2019-09-23,6,TRUE,23080.05
2020-07-07,5,TRUE,15759.59
2020-04-26,1,TRUE,60540.16
2020-03-16,5,TRUE,27161.84
2020-08-28,1,TRUE,40313.16
2020-05-25,8,TRUE,38912.0
2019-10-19,12,TRUE,36606.11
2020-04-02,1,TRUE,59602.59
2019-05-03,14,TRUE,-1142.77
2019-03-17,6,TRUE,17479.8
2019-02-23,7,FALSE,9128.3
2019-02-22,2,TRUE,11485.38
2019-09-11,2,TRUE,19221.78
2019-01-17,5,TRUE,2467.72
2019-10-01,13,TRUE,2546.14
2019-07-13,12,TRUE,26970.66
2020-06-29,7,TRUE,12187.46
2020-04-11,10,TRUE,45239.41
2019-05-24,9,TRUE,26298.28
2019-09-21,11,TRUE,12586.41
2019-11-01,15,TRUE,8807.03
2020-05-14,9,TRUE,34919.23
2020-02-08,3,TRUE,14558.88
2020-07-09,3,TRUE,23806.41
2020-07-26,14,TRUE,1134.48
2019-03-01,12,TRUE,16529.6
2019-04-05,8,TRUE,8843.52
2019-04-29,13,TRUE,-208.72
2019-05-12,4,TRUE,-5326.78
2020-08-14,3,TRUE,32996.73
2020-05-07,13,TRUE,6018.56
2019-03-03,6,TRUE,10258.1
2020-02-09,1,TRUE,37893.1
2020-05-23,13,TRUE,5039.47
2019-12-05,2,TRUE,53975.98
2019-12-09,4,TRUE,2793.22
2019-01-07,9,TRUE,79779.96
2020-10-24,4,TRUE,-405.4
2020-10-04,6,TRUE,38906.37
2020-01-21,12,TRUE,20218.97
2020-10-11,5,TRUE,7117.96
2020-02-13,11,TRUE,1857.41
2020-09-09,11,TRUE,6172.67
2019-12-25,9,TRUE,41479.26
2019-06-19,12,TRUE,18472.11
2019-01-13,13,TRUE,808.13
2019-05-25,14,TRUE,-2066.8
2019-11-11,10,TRUE,23815.79
2020-02-07,11,TRUE,3421.1
2020-02-10,15,TRUE,7407.9
2020-10-27,1,TRUE,63685.88
2019-09-19,7,TRUE,16393.16
2020-09-26,11,TRUE,5247.66
2020-04-21,5,TRUE,8827.04
2019-12-23,14,TRUE,2969.62
2020-04-20,15,TRUE,2194.88
2019-08-02,11,FALSE,7947.02
2019-10-21,4,TRUE,-387.37
2019-10-28,13,TRUE,3203.66
2020-08-22,1,TRUE,36853.95
2020-06-22,7,TRUE,29953.25
2019-06-21,5,TRUE,2232.02
2019-11-16,6,TRUE,17253.22
2019-01-13,10,TRUE,7952.23
2020-09-06,1,TRUE,34680.17
2019-08-27,9,TRUE,29090.99
2020-03-03,2,TRUE,16708.62
2019-09-15,5,TRUE,10974.37
2019-02-05,7,TRUE,9725.48
2020-01-09,9,TRUE,27436.81
2019-11-15,15,TRUE,7103.02
2020-08-13,5,TRUE,34038.56
2020-02-28,9,TRUE,24800.14
2020-08-29,8,TRUE,14715.35
2020-04-09,11,TRUE,10156.55
2020-08-28,3,TRUE,22541.59
2019-09-25,12,TRUE,13173.23
2020-02-14,6,TRUE,32759.65
2019-01-16,5,TRUE,3548.42
2019-01-18,15,FALSE,15356.15
2019-11-23,6,TRUE,25587.85
2020-06-05,12,TRUE,19032.91
2020-06-16,8,TRUE,26259.51
2019-02-07,2,TRUE,6886.56
2019-09-23,12,TRUE,6731.55
2020-08-15,7,TRUE,16228.06
2019-03-01,12,TRUE,12602.66
2020-10-26,3,TRUE,19583.97
2019-01-21,1,TRUE,24005.2
2019-03-19,12,TRUE,18298.53
2020-09-02,12,TRUE,15620.58
2019-01-17,10,TRUE,16804.03
2019-04-21,12,TRUE,23305.45
2020-07-25,10,TRUE,44691.07
2020-07-22,6,TRUE,21543.58
2019-10-08,5,TRUE,5135.45
2020-04-10,3,TRUE,11951.06
2020-07-19,12,TRUE,21058.33
2019-06-18,2,TRUE,17953.97
2019-08-12,5,TRUE,5680.96
2019-06-03,15,TRUE,3821.25
2019-02-06,6,TRUE,12704.72
2019-09-10,8,TRUE,28245.92
2019-07-08,11,TRUE,8334.0
2019-04-29,11,TRUE,10151.34
2019-04-09,8,TRUE,11143.38
2020-03-14,6,TRUE,39851.6
2020-10-09,13,TRUE,-4449.39
2019-07-16,12,TRUE,28035.29
2019-02-10,3,TRUE,12547.55
2020-06-26,5,TRUE,8787.33
2020-02-25,1,TRUE,40747.39
2020-05-26,7,TRUE,18717.46
2020-09-14,12,TRUE,11936.92
2020-07-02,4,TRUE,-14930.84
2020-03-08,10,TRUE,16287.33
2019-12-04,14,TRUE,1579.75
2019-03-29,14,TRUE,1237.37
2020-05-22,2,TRUE,26729.8
2020-02-11,1,TRUE,42420.59
2019-05-27,15,TRUE,4397.11
2019-11-27,10,TRUE,17659.33
2020-03-29,13,TRUE,-2588.08
2020-10-24,11,TRUE,16678.36
2019-07-05,7,TRUE,24259.18
2020-06-26,1,TRUE,48308.92
2019-06-07,15,TRUE,6243.65
2019-03-05,1,TRUE,19455.34
2019-05-21,3,TRUE,10484.81
2019-07-02,6,TRUE,32480.32
2020-04-25,6,TRUE,90092.05
2019-10-18,8,TRUE,16393.88
2020-10-20,1,TRUE,61916.82
2020-08-03,13,TRUE,3057.98
2019-04-14,14,TRUE,5459.18
2019-09-01,2,TRUE,18837.34
2019-06-01,6,TRUE,16199.33
2020-10-10,4,TRUE,-384.0
2020-03-02,2,TRUE,23097.21
2020-03-29,7,TRUE,19515.99
2020-05-10,10,TRUE,13919.3
2020-09-08,12,TRUE,13941.95
2020-04-17,13,TRUE,12956.37
2019-08-27,4,TRUE,492.54
2019-06-20,5,TRUE,3109.13
2019-02-13,7,TRUE,10578.59
2020-07-12,1,TRUE,47904.32
2019-03-16,15,TRUE,2215.0
2019-04-21,3,TRUE,7355.62
2019-06-08,6,TRUE,21692.21
2020-06-11,13,TRUE,2793.51
2019-11-04,4,TRUE,-4566.46
2019-10-19,2,TRUE,10924.0
2020-04-15,5,TRUE,7826.24
2019-12-14,6,TRUE,11476.29
2020-02-06,8,TRUE,26799.43
2020-08-09,10,TRUE,27578.5
2019-03-15,14,TRUE,1942.32
2020-06-06,4,TRUE,-2477.45
2019-04-15,15,TRUE,1680.54
2019-06-04,3,TRUE,14529.08
2019-12-10,12,TRUE,13225.74
2020-04-07,8,TRUE,20893.32
2020-04-19,5,FALSE,6144.9
2020-09-13,4,TRUE,8112.83
2019-10-22,6,TRUE,17722.57
2020-04-03,13,TRUE,11326.28
2020-10-09,13,TRUE,-3682.25
2019-06-01,4,TRUE,0.96
2019-07-12,14,TRUE,15870.22
2019-09-24,6,TRUE,15212.93
2019-06-26,15,TRUE,3889.49
2020-01-08,6,TRUE,28989.27
2019-10-07,15,TRUE,3979.84
2020-01-26,6,TRUE,21504.34
2020-04-06,8,TRUE,28342.75
2020-02-16,3,TRUE,30023.65
2019-05-27,11,TRUE,4694.07
2019-04-22,13,TRUE,-221.16
2020-07-22,12,FALSE,24481.03
2019-09-07,10,TRUE,10869.95
2019-02-01,8,TRUE,28037.66
2020-01-04,2,TRUE,46579.96
2020-01-22,10,TRUE,67848.24
2019-09-11,8,TRUE,27298.47
2019-02-04,13,TRUE,189.79
2019-04-20,15,TRUE,3385.68
2019-08-22,12,TRUE,16565.23
2020-08-08,7,TRUE,30176.14
2019-05-23,1,TRUE,41072.8
2019-11-06,8,TRUE,18523.98
2019-02-01,15,TRUE,366.24
2020-05-08,12,TRUE,16370.69
2019-01-05,1,TRUE,26658.4
2019-02-17,2,TRUE,5906.1
2020-08-22,7,TRUE,26286.77
2019-06-11,8,TRUE,40110.37
2019-03-07,10,TRUE,13569.78
2020-06-10,14,TRUE,484.78
2019-07-13,8,TRUE,7807.96
2020-06-07,1,TRUE,34017.04
2020-03-05,14,TRUE,4999.53
2019-08-14,4,TRUE,941.96
2019-09-16,2,TRUE,20417.8
2020-05-29,11,TRUE,6445.36
2019-03-25,8,TRUE,13973.13
2020-02-05,7,TRUE,19285.69
2019-05-13,2,TRUE,12468.31
2019-05-20,12,TRUE,26678.15
2019-02-05,1,TRUE,47348.97
2019-09-11,3,TRUE,10150.6
2020-10-14,4,TRUE,-613.14
2020-09-16,2,TRUE,79741.97
2020-04-19,9,TRUE,179247.45
2019-09-08,5,TRUE,6380.98
2020-09-04,7,TRUE,84572.17
2019-10-15,12,TRUE,23564.62
2020-02-07,5,TRUE,10273.99
2019-08-10,5,TRUE,4364.28
2019-11-03,8,TRUE,21825.28
2019-11-11,12,TRUE,16842.12
2019-02-01,2,TRUE,10855.09
2020-06-16,1,TRUE,40040.89
2019-11-09,4,FALSE,-3104.16
2020-04-17,6,TRUE,84817.34
2020-01-21,9,TRUE,23691.47
2019-11-26,14,TRUE,4619.27
2020-07-29,2,TRUE,56434.84
2020-07-06,3,TRUE,38555.17
2020-10-25,4,TRUE,-553.96
2020-02-20,3,TRUE,22776.56
2019-06-04,3,TRUE,15044.52
2020-02-25,15,TRUE,6184.13
2019-11-21,11,TRUE,51325.56
2019-03-14,12,TRUE,13992.99
2019-10-07,13,TRUE,2860.91
2020-01-07,3,TRUE,28997.25
2019-06-07,5,TRUE,1982.43
2019-04-27,7,TRUE,21944.01
2019-02-01,5,TRUE,9115.22
2020-06-29,7,TRUE,17887.06
2019-09-21,12,TRUE,9211.6
2020-07-14,8,TRUE,25366.79
2020-01-12,12,TRUE,16323.98
2020-04-27,4,FALSE,-2080.51
2019-03-22,1,TRUE,9376.07
2020-06-20,14,TRUE,746.37
2019-04-04,12,TRUE,21644.27
2019-01-16,2,TRUE,6504.35
2019-01-03,9,TRUE,39804.2
2020-05-08,6,TRUE,45231.4
2019-08-27,5,TRUE,4896.87
2019-02-19,10,TRUE,19032.56
2020-02-15,6,TRUE,26289.62
2019-09-15,1,TRUE,34653.44
2019-10-04,6,TRUE,12960.38
2019-08-18,1,TRUE,51105.67
2019-02-20,13,TRUE,115.2
2019-02-01,7,TRUE,8531.12
2019-09-12,14,TRUE,7097.47
2020-09-22,6,TRUE,117286.63
2019-09-09,12,TRUE,9501.48
2020-10-03,5,TRUE,13566.0
2020-09-08,11,TRUE,7044.32
2019-10-25,8,TRUE,10799.53
2020-01-02,6,TRUE,13247.15
2019-12-24,10,TRUE,29686.55
2020-10-01,7,TRUE,71978.92
2019-10-28,3,TRUE,18849.59
2019-09-28,3,TRUE,24151.42
2019-09-18,8,TRUE,16994.92
2019-10-17,3,TRUE,17308.43
2019-03-28,1,TRUE,16408.12
2019-01-18,3,TRUE,12860.66
2020-02-16,12,TRUE,15310.42
2019-01-29,4,TRUE,1353.37
2019-04-12,5,TRUE,249.51
2019-04-28,13,TRUE,-244.36
2019-12-18,1,TRUE,69788.34
2019-03-24,15,TRUE,3378.96
2020-06-26,5,TRUE,5721.11
2019-09-20,1,TRUE,29660.36
2019-11-21,12,TRUE,16842.12
2020-06-25,7,TRUE,15825.5
2020-06-04,15,TRUE,10354.2
2020-07-05,8,TRUE,21351.45
2019-10-03,2,TRUE,11290.35
2019-01-25,12,TRUE,25527.77
2019-06-24,12,TRUE,11022.45
2020-01-07,4,TRUE,-3551.18
2019-12-01,7,TRUE,13266.06
2019-10-24,13,TRUE,1482.91
2019-12-01,3,TRUE,18766.38
2019-09-14,14,TRUE,9773.89
2019-11-09,2,TRUE,58930.61
2019-09-29,10,TRUE,21142.05
2020-10-07,8,TRUE,18144.47
2020-07-25,3,TRUE,35348.92
2019-06-17,5,TRUE,2702.66
2019-10-13,6,TRUE,16034.71
2020-04-24,14,TRUE,-4952.16
2019-09-13,11,TRUE,10488.67
2019-11-01,9,TRUE,49298.32
2019-04-06,13,TRUE,-166.3
2020-05-23,8,TRUE,21247.45
2020-04-11,11,TRUE,12939.17
2019-12-13,2,TRUE,39789.27
2020-06-19,13,TRUE,1912.3
2019-10-02,13,TRUE,1734.73
2019-01-22,2,TRUE,4319.55
2019-07-03,4,TRUE,6238.0
2019-03-23,3,TRUE,9937.57
2020-03-11,15,TRUE,4626.33
2019-08-12,15,TRUE,7324.18
2020-07-27,9,TRUE,45359.06
2020-03-16,15,TRUE,5327.29
2020-01-28,9,TRUE,17594.4
2019-09-15,7,TRUE,26624.76
2019-05-12,10,TRUE,41323.55
2020-10-21,1,TRUE,78427.98
2020-05-08,11,TRUE,7395.75
2020-08-21,6,TRUE,35133.88
2019-01-05,4,TRUE,1418.29
2020-02-08,11,TRUE,3343.34
2020-02-04,2,TRUE,23127.82
2020-04-03,4,TRUE,-2106.09
2019-03-28,6,TRUE,11981.46
2020-08-10,5,TRUE,27501.36
2019-06-07,12,TRUE,13074.91
2019-12-21,7,TRUE,11853.7
2019-01-07,1,TRUE,27226.95
2020-07-25,7,TRUE,14132.98
2019-12-11,11,TRUE,7077.16
2019-09-18,14,TRUE,6046.72
2020-05-11,3,TRUE,21065.28
2020-04-08,8,TRUE,12629.11
2019-10-13,8,TRUE,20334.25
2020-10-25,5,TRUE,11835.36
2019-07-19,5,TRUE,11387.83
2019-08-29,12,TRUE,10123.2
2020-09-09,11,TRUE,5639.01
2020-07-02,5,TRUE,16107.59
2020-08-27,1,TRUE,57742.28
2019-06-06,6,TRUE,13406.34
2019-08-22,7,TRUE,22384.13
2019-10-27,5,TRUE,7872.11
2019-06-17,12,TRUE,11478.55
2020-01-10,11,TRUE,7599.61
2019-08-06,3,TRUE,24406.74
2019-01-20,1,TRUE,26532.06
2020-01-23,9,TRUE,26043.19
2019-05-21,15,TRUE,4382.74
2019-12-08,8,TRUE,13242.6
2020-09-13,5,TRUE,11842.2
2020-05-25,6,TRUE,63271.67
2020-08-13,11,TRUE,27155.48
2020-03-24,11,TRUE,6457.07
2020-08-11,1,TRUE,66124.23
2019-11-24,8,TRUE,21550.17
2019-06-25,14,TRUE,-3683.52
2019-03-13,8,TRUE,5836.51
2019-03-16,14,TRUE,1631.75
2020-01-12,6,TRUE,24533.95
2019-09-05,10,TRUE,12065.64
2020-02-12,8,TRUE,24575.41
2020-10-04,3,TRUE,24582.68
2020-05-15,10,TRUE,11309.43
2019-03-22,6,TRUE,14812.69
2020-10-01,14,TRUE,7767.15
2020-07-12,7,TRUE,21723.84
2019-11-11,4,TRUE,-3976.41
2019-07-14,8,TRUE,8211.82
2020-07-27,13,TRUE,612.41
2019-08-07,5,TRUE,5828.9
2019-02-11,12,TRUE,16213.08
2019-04-08,11,TRUE,14555.45
2019-04-19,3,TRUE,4107.28
2020-04-26,5,TRUE,6445.14
2020-07-01,9,TRUE,40945.74
2019-08-02,1,TRUE,61525.27
2019-08-10,4,TRUE,853.44
2019-03-26,9,TRUE,31217.21
2019-01-16,3,TRUE,8243.03
2020-10-02,2,TRUE,23855.22
2020-06-15,5,TRUE,6525.06
2020-10-07,8,TRUE,24367.57
2019-03-18,3,TRUE,11106.69
2019-10-17,5,TRUE,4696.24
2020-04-01,4,TRUE,-1091.42
2019-04-08,8,TRUE,12129.04
2020-10-04,8,FALSE,19269.13
2020-05-29,11,TRUE,5857.85
2019-06-09,11,TRUE,17234.56
2019-03-05,15,TRUE,3352.9
2020-09-09,12,TRUE,21915.44
2020-05-08,2,TRUE,25164.54
2019-10-21,9,TRUE,52478.23
2019-09-17,7,TRUE,21650.28
2020-07-14,3,TRUE,24127.04
2020-05-16,9,TRUE,38554.36
2020-01-01,14,TRUE,2216.81
2019-04-24,8,TRUE,7036.49
2019-12-08,7,TRUE,22749.02
2019-03-13,1,TRUE,11391.92
2019-01-02,10,TRUE,9211.63
2019-03-28,2,TRUE,24385.2
2020-09-23,7,TRUE,69697.67
2020-10-12,5,TRUE,10690.9
2019-12-25,14,TRUE,2977.21
2019-05-09,7,TRUE,14605.28
2019-09-14,9,TRUE,21095.61
2019-04-27,11,TRUE,9464.17
2019-06-09,13,TRUE,6672.06
2019-10-14,8,TRUE,9729.31
2019-09-13,1,TRUE,23102.29
2020-08-26,9,TRUE,54676.56
2019-02-22,11,TRUE,13999.7
2020-02-20,1,TRUE,42814.28
2019-05-25,11,TRUE,5727.35
2020-05-06,7,TRUE,20938.18
2019-08-05,9,TRUE,24718.42
2020-07-21,1,TRUE,59698.4
2019-08-22,5,TRUE,5976.84
2019-02-18,10,TRUE,16587.26
2020-10-09,15,TRUE,3060.17
2019-02-25,12,TRUE,15333.84
2020-02-19,8,TRUE,19182.16
2020-07-18,7,TRUE,22822.52
2019-05-16,14,TRUE,-1955.2
2019-10-03,10,TRUE,11449.91
2019-03-17,13,TRUE,9062.02
2020-08-12,5,TRUE,20212.74
2020-09-06,14,FALSE,4828.67
2019-08-09,9,TRUE,22219.81
2020-05-01,12,TRUE,17466.78
2019-12-16,15,TRUE,5308.64
2020-08-03,2,TRUE,40902.35
2020-02-21,7,TRUE,14533.14
2019-10-20,15,TRUE,4376.66
2020-01-01,6,TRUE,13603.57
2019-09-22,9,TRUE,22897.37
2020-04-10,4,TRUE,-1300.32
2019-01-28,5,TRUE,3276.12
2020-05-21,13,TRUE,3311.65
2020-06-15,2,TRUE,39113.9
2020-04-11,5,TRUE,5084.05
2020-01-19,14,TRUE,3406.79
2020-07-21,1,TRUE,56495.07
2019-02-21,15,TRUE,412.5
2020-08-17,10,TRUE,34072.79
2020-03-02,12,TRUE,34043.71
2020-10-16,3,TRUE,15406.97
2019-04-14,15,TRUE,1655.95
2019-11-26,8,TRUE,14397.35
2019-10-06,3,TRUE,24658.59
2020-03-22,9,TRUE,27796.26
2019-11-25,1,TRUE,56308.88
2020-07-07,7,TRUE,24520.48
2020-05-05,6,TRUE,40263.79
2019-03-03,2,TRUE,17819.96
2019-03-01,12,TRUE,9284.71
2019-01-13,10,TRUE,7628.38
2020-06-13,15,TRUE,8112.27
2020-06-08,5,TRUE,4094.52
2020-06-20,7,TRUE,17887.06
2020-05-16,8,TRUE,23830.47
2020-07-18,12,TRUE,27671.69
2019-06-22,3,TRUE,9084.7
2019-10-01,9,TRUE,48853.09
2020-01-18,10,TRUE,50699.78
2019-09-16,6,TRUE,9668.03
2020-09-16,10,TRUE,71494.73
2020-01-05,6,TRUE,28335.82
2019-09-02,12,TRUE,12529.06
2020-06-28,11,TRUE,19446.56
2019-06-16,6,TRUE,13266.69
2019-10-08,4,TRUE,-596.96
2019-07-24,14,TRUE,18483.58
2020-06-05,11,TRUE,12355.31
2019-04-02,2,TRUE,10160.89
2020-04-29,4,TRUE,-1799.13
2020-07-07,12,TRUE,13690.81
2020-04-10,12,TRUE,29618.17
2019-06-11,12,TRUE,12010.67
2019-02-14,7,TRUE,11630.77
2019-06-04,3,TRUE,12306.23
2020-08-29,6,TRUE,36366.65
2019-11-06,5,TRUE,7577.65
2019-11-27,5,TRUE,9391.1
2020-05-20,8,TRUE,28996.52
2020-03-10,12,TRUE,55201.72
2019-01-01,9,TRUE,84755.49
2020-10-11,10,TRUE,58384.58
2020-01-20,2,TRUE,42576.99
2020-03-15,6,TRUE,28018.91
2020-03-27,9,TRUE,24035.59
2020-01-25,6,TRUE,19544.0
2020-07-16,7,TRUE,20325.53
2019-12-26,11,TRUE,8711.74
2019-02-16,2,TRUE,9594.5
2019-07-28,9,TRUE,129455.44
2020-07-23,7,TRUE,17079.44
2019-11-21,4,TRUE,-3168.3
2020-04-26,11,TRUE,6706.11
2020-05-05,1,TRUE,82170.95
2020-09-22,10,TRUE,91865.83
2019-09-17,8,TRUE,26410.23
2020-05-20,9,TRUE,45714.45
2020-03-01,5,TRUE,28835.32
